Code BV,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Libellé de liste 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Libellé de liste 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,Libellé de liste 3,Voix 3,% Voix/inscrits 3,% Voix/exprimés 3,Libellé de liste 4,Voix 4,% Voix/inscrits 4,% Voix/exprimés 4,Libellé de liste 5,Voix 5,% Voix/inscrits 5,% Voix/exprimés 5,Libellé de liste 6,Voix 6,% Voix/inscrits 6,% Voix/exprimés 6,Libellé de liste 7,Voix 7,% Voix/inscrits 7,% Voix/exprimés 7,Libellé de liste 8,Voix 8,% Voix/inscrits 8,% Voix/exprimés 8,Libellé de liste 9,Voix 9,% Voix/inscrits 9,% Voix/exprimés 9,Libellé de liste 10,Voix 10,% Voix/inscrits 10,% Voix/exprimés 10,Libellé de liste 11,Voix 11,% Voix/inscrits 11,% Voix/exprimés 11,TOTAL GAUCHE,TOTAL EXT GAUCHE,TOTAL DROITE,TOTAL EXT DROITE,Inscrits,Votants,% Votants,Abstentions,% Abstentions,Exprimés,% Exprimés/inscrits,% Exprimés/votants,Blancs,% Blancs/inscrits,% Blancs/votants,Nuls,% Nuls/inscrits,% Nuls/votants,Nom candidat 1,Voix 1,% Voix/inscrits 1,% Voix/exprimés 1,Nom candidat 2,Voix 2,% Voix/inscrits 2,% Voix/exprimés 2,DIFF T1-2 GAUCHE,DIFF T1-2 CAZ/DES,VOIX EXT DROITE T1,REPORT GAUCHE,ABSTENTIONNISTE T2 PAR RAPPORT AU T1,voix Dessertine T1,,Gauche hors Hurmic 1er tour,INDICE FUITE GAUCHE,TAUX DÉMOBILISATION,INDICE DE FUITE DROITE,MOBILISATION GAUCHE T1,MOBILISATION DROITE T1,MOBILISATION GAUCHE T2,MOBILISATION DROITE T2,ÉVOLUTION GAUCHE 
3123,1086,782,"72,01 %",304,"27,99 %",775,"71,36 %","99,10 %",4,"0,37 %","0,51 %",3,"0,28 %","0,38 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,272,"25,05 %","35,10 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,2,"0,18 %","0,26 %",BORDEAUX EN CONFIANCE,131,"12,06 %","16,90 %",FAIRE MIEUX POUR BORDEAUX,24,"2,21 %","3,10 %",A LA RECONQUÊTE DE BORDEAUX,13,"1,20 %","1,68 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,282,"25,97 %","36,39 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,35,"3,22 %","4,52 %",UNION DE LA GAUCHE,4,"0,37 %","0,52 %",ROUGE BORDEAUX ANTICAPITALISTE,12,"1,10 %","1,55 %",135,38,554,48,1086,755,"69,52 %",331,"30,48 %",730,"67,22 %","96,69 %",14,"1,29 %","1,85 %",11,"1,01 %","1,46 %",CAZENAVE,506,"46,59 %","69,32 %",HURMIC,224,"20,63 %","30,68 %",51,-48,48,"129,48%",27,282,,42,"-29,48%","15,61%","-55,49%","15,93","55,43","20,63","46,59","29,48"
3124,1213,787,"64,88 %",426,"35,12 %",781,"64,39 %","99,24 %",5,"0,41 %","0,64 %",1,"0,08 %","0,13 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,271,"22,34 %","34,70 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,22,"1,81 %","2,82 %",BORDEAUX EN CONFIANCE,145,"11,95 %","18,57 %",FAIRE MIEUX POUR BORDEAUX,14,"1,15 %","1,79 %",A LA RECONQUÊTE DE BORDEAUX,57,"4,70 %","7,30 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,214,"17,64 %","27,40 %",Lutte ouvrière - le camp des travailleurs,2,"0,16 %","0,26 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,45,"3,71 %","5,76 %",UNION DE LA GAUCHE,3,"0,25 %","0,38 %",ROUGE BORDEAUX ANTICAPITALISTE,8,"0,66 %","1,02 %",148,46,485,102,1213,804,"66,28 %",409,"33,72 %",779,"64,22 %","96,89 %",17,"1,40 %","2,11 %",8,"0,66 %","1,00 %",CAZENAVE,553,"45,59 %","70,99 %",HURMIC,226,"18,63 %","29,01 %",32,68,102,"116,49%",-17,214,,49,"-16,49%","-8,76%","-17,53%","15,99","48,39","18,63","45,59","16,49"
4001,1198,683,"57,01 %",515,"42,99 %",678,"56,59 %","99,27 %",3,"0,25 %","0,44 %",2,"0,17 %","0,29 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,08 %","0,15 %",Faire Gagner Bordeaux,188,"15,69 %","27,73 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,25 %","0,44 %",BORDEAUX EN CONFIANCE,202,"16,86 %","29,79 %",FAIRE MIEUX POUR BORDEAUX,42,"3,51 %","6,19 %",A LA RECONQUÊTE DE BORDEAUX,8,"0,67 %","1,18 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,149,"12,44 %","21,98 %",Lutte ouvrière - le camp des travailleurs,4,"0,33 %","0,59 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,39,"3,26 %","5,75 %",UNION DE LA GAUCHE,8,"0,67 %","1,18 %",ROUGE BORDEAUX ANTICAPITALISTE,34,"2,84 %","5,01 %",210,84,337,47,1198,665,"55,51 %",533,"44,49 %",650,"54,26 %","97,74 %",13,"1,09 %","1,95 %",2,"0,17 %","0,30 %",CAZENAVE,338,"28,21 %","52,00 %",HURMIC,312,"26,04 %","48,00 %",18,1,47,"106,12%",18,149,,92,"-6,12%","6,12%","-15,65%","24,54","32,05","26,04","28,21","6,12"
4002,1239,691,"55,77 %",548,"44,23 %",686,"55,37 %","99,28 %",4,"0,32 %","0,58 %",1,"0,08 %","0,14 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,186,"15,01 %","27,11 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,24 %","0,44 %",BORDEAUX EN CONFIANCE,215,"17,35 %","31,34 %",FAIRE MIEUX POUR BORDEAUX,57,"4,60 %","8,31 %",A LA RECONQUÊTE DE BORDEAUX,4,"0,32 %","0,58 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,136,"10,98 %","19,83 %",Lutte ouvrière - le camp des travailleurs,3,"0,24 %","0,44 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,35,"2,82 %","5,10 %",UNION DE LA GAUCHE,13,"1,05 %","1,90 %",ROUGE BORDEAUX ANTICAPITALISTE,34,"2,74 %","4,96 %",228,97,322,39,1239,676,"54,56 %",563,"45,44 %",662,"53,43 %","97,93 %",7,"0,56 %","1,04 %",7,"0,56 %","1,04 %",CAZENAVE,318,"25,67 %","48,04 %",HURMIC,344,"27,76 %","51,96 %",19,-4,39,"105,85%",15,136,,110,"-5,85%","4,62%","-13,23%","26,23","29,14","27,76","25,67","5,85"
4003,1193,689,"57,75 %",504,"42,25 %",676,"56,66 %","98,11 %",8,"0,67 %","1,16 %",5,"0,42 %","0,73 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,08 %","0,15 %",Faire Gagner Bordeaux,189,"15,84 %","27,96 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,6,"0,50 %","0,89 %",BORDEAUX EN CONFIANCE,199,"16,68 %","29,44 %",FAIRE MIEUX POUR BORDEAUX,50,"4,19 %","7,40 %",A LA RECONQUÊTE DE BORDEAUX,14,"1,17 %","2,07 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,129,"10,81 %","19,08 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,35,"2,93 %","5,18 %",UNION DE LA GAUCHE,19,"1,59 %","2,81 %",ROUGE BORDEAUX ANTICAPITALISTE,34,"2,85 %","5,03 %",218,91,318,49,1193,696,"58,34 %",497,"41,66 %",676,"56,66 %","97,13 %",12,"1,01 %","1,72 %",8,"0,67 %","1,15 %",CAZENAVE,349,"29,25 %","51,63 %",HURMIC,327,"27,41 %","48,37 %",18,31,49,"105,83%",-7,129,,110,"-5,83%","-2,27%","-5,83%","25,90","30,76","27,41","29,25","5,83"
4004,1193,664,"55,66 %",529,"44,34 %",659,"55,24 %","99,25 %",3,"0,25 %","0,45 %",2,"0,17 %","0,30 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,182,"15,26 %","27,62 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,25 %","0,46 %",BORDEAUX EN CONFIANCE,197,"16,51 %","29,89 %",FAIRE MIEUX POUR BORDEAUX,43,"3,60 %","6,53 %",A LA RECONQUÊTE DE BORDEAUX,8,"0,67 %","1,21 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,120,"10,06 %","18,21 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,50,"4,19 %","7,59 %",UNION DE LA GAUCHE,16,"1,34 %","2,43 %",ROUGE BORDEAUX ANTICAPITALISTE,40,"3,35 %","6,07 %",213,86,302,58,1193,651,"54,57 %",542,"45,43 %",638,"53,48 %","98,00 %",7,"0,59 %","1,08 %",6,"0,50 %","0,92 %",CAZENAVE,327,"27,41 %","51,25 %",HURMIC,311,"26,07 %","48,75 %",12,25,58,"104,01%",13,120,,102,"-4,01%","4,35%","-11,04%","25,06","30,18","26,07","27,41","4,01"
4021,987,525,"53,19 %",462,"46,81 %",515,"52,18 %","98,10 %",8,"0,81 %","1,52 %",2,"0,20 %","0,38 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,143,"14,49 %","27,77 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,7,"0,71 %","1,36 %",BORDEAUX EN CONFIANCE,137,"13,88 %","26,60 %",FAIRE MIEUX POUR BORDEAUX,63,"6,38 %","12,23 %",A LA RECONQUÊTE DE BORDEAUX,10,"1,01 %","1,94 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,102,"10,33 %","19,81 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,21,"2,13 %","4,08 %",UNION DE LA GAUCHE,6,"0,61 %","1,17 %",ROUGE BORDEAUX ANTICAPITALISTE,26,"2,63 %","5,05 %",143,96,245,31,987,515,"52,18 %",472,"47,82 %",502,"50,86 %","97,48 %",7,"0,71 %","1,36 %",6,"0,61 %","1,17 %",CAZENAVE,243,"24,62 %","48,41 %",HURMIC,259,"26,24 %","51,59 %",20,-2,31,"108,37%",10,102,,102,"-8,37%","4,18%","-13,81%","24,21","27,96","26,24","24,62","8,37"
4022,908,501,"55,18 %",407,"44,82 %",496,"54,63 %","99,00 %",4,"0,44 %","0,80 %",1,"0,11 %","0,20 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,11 %","0,20 %",Faire Gagner Bordeaux,133,"14,65 %","26,81 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,0,"0,00 %","0,00 %",BORDEAUX EN CONFIANCE,145,"15,97 %","29,23 %",FAIRE MIEUX POUR BORDEAUX,58,"6,39 %","11,69 %",A LA RECONQUÊTE DE BORDEAUX,6,"0,66 %","1,21 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,80,"8,81 %","16,13 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,46,"5,07 %","9,27 %",UNION DE LA GAUCHE,8,"0,88 %","1,61 %",ROUGE BORDEAUX ANTICAPITALISTE,19,"2,09 %","3,83 %",153,78,213,52,908,499,"54,96 %",409,"45,04 %",474,"52,20 %","94,99 %",15,"1,65 %","3,01 %",10,"1,10 %","2,00 %",CAZENAVE,229,"25,22 %","48,31 %",HURMIC,245,"26,98 %","51,69 %",14,16,52,"106,06%",2,80,,86,"-6,06%","0,87%","-15,58%","25,44","29,19","26,98","25,22","6,06"
4023,971,450,"46,34 %",521,"53,66 %",447,"46,04 %","99,33 %",0,"0,00 %","0,00 %",3,"0,31 %","0,67 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,2,"0,21 %","0,45 %",Faire Gagner Bordeaux,100,"10,30 %","22,37 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,1,"0,10 %","0,22 %",BORDEAUX EN CONFIANCE,142,"14,62 %","31,77 %",FAIRE MIEUX POUR BORDEAUX,43,"4,43 %","9,62 %",A LA RECONQUÊTE DE BORDEAUX,10,"1,03 %","2,24 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,86,"8,86 %","19,24 %",Lutte ouvrière - le camp des travailleurs,4,"0,41 %","0,89 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,24,"2,47 %","5,37 %",UNION DE LA GAUCHE,18,"1,85 %","4,03 %",ROUGE BORDEAUX ANTICAPITALISTE,17,"1,75 %","3,80 %",160,67,186,34,971,431,"44,39 %",540,"55,61 %",424,"43,67 %","98,38 %",5,"0,51 %","1,16 %",2,"0,21 %","0,46 %",CAZENAVE,190,"19,57 %","44,81 %",HURMIC,234,"24,10 %","55,19 %",7,4,34,"103,08%",19,86,,85,"-3,08%","8,37%","-13,22%","23,38","22,66","24,10","19,57","3,08"
4041,983,452,"45,98 %",531,"54,02 %",448,"45,57 %","99,12 %",2,"0,20 %","0,44 %",2,"0,20 %","0,44 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,22 %",Faire Gagner Bordeaux,109,"11,09 %","24,33 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,4,"0,41 %","0,89 %",BORDEAUX EN CONFIANCE,114,"11,60 %","25,45 %",FAIRE MIEUX POUR BORDEAUX,48,"4,88 %","10,71 %",A LA RECONQUÊTE DE BORDEAUX,5,"0,51 %","1,12 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,61,"6,21 %","13,62 %",Lutte ouvrière - le camp des travailleurs,4,"0,41 %","0,89 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,55,"5,60 %","12,28 %",UNION DE LA GAUCHE,17,"1,73 %","3,79 %",ROUGE BORDEAUX ANTICAPITALISTE,30,"3,05 %","6,70 %",131,87,170,60,983,454,"46,19 %",529,"53,81 %",436,"44,35 %","96,04 %",13,"1,32 %","2,86 %",5,"0,51 %","1,10 %",CAZENAVE,219,"22,28 %","50,23 %",HURMIC,217,"22,08 %","49,77 %",-1,49,60,"99,54%",-2,61,,104,"0,46%","-0,92%","-5,05%","22,18","23,40","22,08","22,28","-0,46"
4042,965,477,"49,43 %",488,"50,57 %",475,"49,22 %","99,58 %",1,"0,10 %","0,21 %",1,"0,10 %","0,21 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,21 %",Faire Gagner Bordeaux,123,"12,75 %","25,89 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,31 %","0,63 %",BORDEAUX EN CONFIANCE,129,"13,37 %","27,16 %",FAIRE MIEUX POUR BORDEAUX,43,"4,46 %","9,05 %",A LA RECONQUÊTE DE BORDEAUX,5,"0,52 %","1,05 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,76,"7,88 %","16,00 %",Lutte ouvrière - le camp des travailleurs,5,"0,52 %","1,05 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,55,"5,70 %","11,58 %",UNION DE LA GAUCHE,10,"1,04 %","2,11 %",ROUGE BORDEAUX ANTICAPITALISTE,25,"2,59 %","5,26 %",139,77,199,60,965,471,"48,81 %",494,"51,19 %",453,"46,94 %","96,18 %",12,"1,24 %","2,55 %",6,"0,62 %","1,27 %",CAZENAVE,238,"24,66 %","52,54 %",HURMIC,215,"22,28 %","47,46 %",-1,39,60,"99,54%",6,76,,87,"0,46%","2,78%","-9,72%","22,38","26,84","22,28","24,66","-0,46"
4043,1104,530,"48,01 %",574,"51,99 %",526,"47,64 %","99,25 %",2,"0,18 %","0,38 %",2,"0,18 %","0,38 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,4,"0,36 %","0,76 %",Faire Gagner Bordeaux,167,"15,13 %","31,75 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,5,"0,45 %","0,95 %",BORDEAUX EN CONFIANCE,123,"11,14 %","23,38 %",FAIRE MIEUX POUR BORDEAUX,57,"5,16 %","10,84 %",A LA RECONQUÊTE DE BORDEAUX,11,"1,00 %","2,09 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,83,"7,52 %","15,78 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,38,"3,44 %","7,22 %",UNION DE LA GAUCHE,21,"1,90 %","3,99 %",ROUGE BORDEAUX ANTICAPITALISTE,17,"1,54 %","3,23 %",144,83,250,49,1105,538,"48,69 %",567,"51,31 %",523,"47,33 %","97,21 %",11,"1,00 %","2,04 %",4,"0,36 %","0,74 %",CAZENAVE,287,"25,97 %","54,88 %",HURMIC,236,"21,36 %","45,12 %",9,37,49,"103,96%",-8,83,,104,"-3,96%","-3,08%","-5,29%","20,56","27,08","21,36","25,97","3,96"
4061,1040,539,"51,83 %",501,"48,17 %",531,"51,06 %","98,52 %",3,"0,29 %","0,56 %",5,"0,48 %","0,93 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,147,"14,13 %","27,68 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,2,"0,19 %","0,38 %",BORDEAUX EN CONFIANCE,134,"12,88 %","25,24 %",FAIRE MIEUX POUR BORDEAUX,58,"5,58 %","10,92 %",A LA RECONQUÊTE DE BORDEAUX,6,"0,58 %","1,13 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,74,"7,12 %","13,94 %",Lutte ouvrière - le camp des travailleurs,1,"0,10 %","0,19 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,61,"5,87 %","11,49 %",UNION DE LA GAUCHE,21,"2,02 %","3,95 %",ROUGE BORDEAUX ANTICAPITALISTE,27,"2,60 %","5,08 %",155,88,221,67,1040,523,"50,29 %",517,"49,71 %",513,"49,33 %","98,09 %",6,"0,58 %","1,15 %",4,"0,38 %","0,76 %",CAZENAVE,259,"24,90 %","50,49 %",HURMIC,254,"24,42 %","49,51 %",11,38,67,"104,53%",16,74,,109,"-4,53%","6,58%","-11,93%","23,37","27,69","24,42","24,90","4,53"
4062,1007,496,"49,26 %",511,"50,74 %",488,"48,46 %","98,39 %",4,"0,40 %","0,81 %",4,"0,40 %","0,81 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,20 %",Faire Gagner Bordeaux,112,"11,12 %","22,95 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,6,"0,60 %","1,23 %",BORDEAUX EN CONFIANCE,161,"15,99 %","32,99 %",FAIRE MIEUX POUR BORDEAUX,47,"4,67 %","9,63 %",A LA RECONQUÊTE DE BORDEAUX,7,"0,70 %","1,43 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,81,"8,04 %","16,60 %",Lutte ouvrière - le camp des travailleurs,3,"0,30 %","0,61 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,32,"3,18 %","6,56 %",UNION DE LA GAUCHE,9,"0,89 %","1,84 %",ROUGE BORDEAUX ANTICAPITALISTE,29,"2,88 %","5,94 %",170,86,193,39,1007,512,"50,84 %",495,"49,16 %",499,"49,55 %","97,46 %",9,"0,89 %","1,76 %",4,"0,40 %","0,78 %",CAZENAVE,231,"22,94 %","46,29 %",HURMIC,268,"26,61 %","53,71 %",12,38,39,"104,69%",-16,81,,95,"-4,69%","-6,25%","-0,39%","25,42","23,04","26,61","22,94","4,69"
4063,1039,554,"53,32 %",485,"46,68 %",549,"52,84 %","99,10 %",3,"0,29 %","0,54 %",2,"0,19 %","0,36 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,10 %","0,18 %",Faire Gagner Bordeaux,156,"15,01 %","28,42 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,4,"0,38 %","0,73 %",BORDEAUX EN CONFIANCE,140,"13,47 %","25,50 %",FAIRE MIEUX POUR BORDEAUX,38,"3,66 %","6,92 %",A LA RECONQUÊTE DE BORDEAUX,15,"1,44 %","2,73 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,103,"9,91 %","18,76 %",Lutte ouvrière - le camp des travailleurs,2,"0,19 %","0,36 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,63,"6,06 %","11,48 %",UNION DE LA GAUCHE,15,"1,44 %","2,73 %",ROUGE BORDEAUX ANTICAPITALISTE,12,"1,15 %","2,19 %",155,57,259,78,1039,548,"52,74 %",491,"47,26 %",531,"51,11 %","96,90 %",7,"0,67 %","1,28 %",10,"0,96 %","1,82 %",CAZENAVE,302,"29,07 %","56,87 %",HURMIC,229,"22,04 %","43,13 %",17,43,78,"108,02%",6,103,,72,"-8,02%","2,83%","-16,51%","20,40","32,44","22,04","29,07","8,02"
4081,945,570,"60,32 %",375,"39,68 %",566,"59,89 %","99,30 %",1,"0,11 %","0,18 %",3,"0,32 %","0,53 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,117,"12,38 %","20,67 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,1,"0,11 %","0,18 %",BORDEAUX EN CONFIANCE,211,"22,33 %","37,28 %",FAIRE MIEUX POUR BORDEAUX,45,"4,76 %","7,95 %",A LA RECONQUÊTE DE BORDEAUX,7,"0,74 %","1,24 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,84,"8,89 %","14,84 %",Lutte ouvrière - le camp des travailleurs,2,"0,21 %","0,35 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,55,"5,82 %","9,72 %",UNION DE LA GAUCHE,10,"1,06 %","1,77 %",ROUGE BORDEAUX ANTICAPITALISTE,34,"3,60 %","6,01 %",221,82,201,62,945,544,"57,57 %",401,"42,43 %",532,"56,30 %","97,79 %",9,"0,95 %","1,65 %",3,"0,32 %","0,55 %",CAZENAVE,224,"23,70 %","42,11 %",HURMIC,308,"32,59 %","57,89 %",5,23,62,"101,65%",26,84,,92,"-1,65%","8,58%","-12,87%","32,06","27,83","32,59","23,70","1,65"
4082,1072,598,"55,78 %",474,"44,22 %",593,"55,32 %","99,16 %",5,"0,47 %","0,84 %",0,"0,00 %","0,00 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,1,"0,09 %","0,17 %",Faire Gagner Bordeaux,140,"13,06 %","23,61 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,3,"0,28 %","0,51 %",BORDEAUX EN CONFIANCE,195,"18,19 %","32,88 %",FAIRE MIEUX POUR BORDEAUX,61,"5,69 %","10,29 %",A LA RECONQUÊTE DE BORDEAUX,4,"0,37 %","0,67 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,79,"7,37 %","13,32 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,52,"4,85 %","8,77 %",UNION DE LA GAUCHE,14,"1,31 %","2,36 %",ROUGE BORDEAUX ANTICAPITALISTE,44,"4,10 %","7,42 %",209,109,219,56,1072,571,"53,26 %",501,"46,74 %",561,"52,33 %","98,25 %",7,"0,65 %","1,23 %",3,"0,28 %","0,53 %",CAZENAVE,230,"21,46 %","41,00 %",HURMIC,331,"30,88 %","59,00 %",13,11,56,"104,09%",27,79,,123,"-4,09%","8,49%","-14,15%","29,66","25,65","30,88","21,46","4,09"
4083,1085,541,"49,86 %",544,"50,14 %",528,"48,66 %","97,60 %",8,"0,74 %","1,48 %",5,"0,46 %","0,92 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,3,"0,28 %","0,57 %",Faire Gagner Bordeaux,144,"13,27 %","27,27 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,8,"0,74 %","1,52 %",BORDEAUX EN CONFIANCE,161,"14,84 %","30,49 %",FAIRE MIEUX POUR BORDEAUX,54,"4,98 %","10,23 %",A LA RECONQUÊTE DE BORDEAUX,4,"0,37 %","0,76 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,59,"5,44 %","11,17 %",Lutte ouvrière - le camp des travailleurs,3,"0,28 %","0,57 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,56,"5,16 %","10,61 %",UNION DE LA GAUCHE,7,"0,65 %","1,33 %",ROUGE BORDEAUX ANTICAPITALISTE,29,"2,67 %","5,49 %",168,97,203,60,1086,517,"47,61 %",569,"52,39 %",495,"45,58 %","95,74 %",17,"1,57 %","3,29 %",5,"0,46 %","0,97 %",CAZENAVE,225,"20,72 %","45,45 %",HURMIC,270,"24,86 %","54,55 %",5,22,60,"101,89%",24,59,,104,"-1,89%","9,43%","-14,34%","24,42","24,24","24,86","20,72","1,89"
4084,1006,478,"47,51 %",528,"52,49 %",474,"47,12 %","99,16 %",1,"0,10 %","0,21 %",3,"0,30 %","0,63 %",NPA Révolutionnaires - Bordeaux Ouvrière et Révolutionnaire,0,"0,00 %","0,00 %",Faire Gagner Bordeaux,110,"10,93 %","23,21 %",ARRACHER BORDEAUX AUX RICHES ET AUX SPÉCULATEURS,2,"0,20 %","0,42 %",BORDEAUX EN CONFIANCE,152,"15,11 %","32,07 %",FAIRE MIEUX POUR BORDEAUX,72,"7,16 %","15,19 %",A LA RECONQUÊTE DE BORDEAUX,5,"0,50 %","1,05 %",PHILIPPE DESSERTINE- L'OPTIMISME EST UNE FORCE,73,"7,26 %","15,40 %",Lutte ouvrière - le camp des travailleurs,0,"0,00 %","0,00 %",RASSEMBLEMENT NATIONAL POUR BORDEAUX,27,"2,68 %","5,70 %",UNION DE LA GAUCHE,14,"1,39 %","2,95 %",ROUGE BORDEAUX ANTICAPITALISTE,19,"1,89 %","4,01 %",166,93,183,32,1006,464,"46,12 %",542,"53,88 %",456,"45,33 %","98,28 %",6,"0,60 %","1,29 %",2,"0,20 %","0,43 %",CAZENAVE,205,"20,38 %","44,96 %",HURMIC,251,"24,95 %","55,04 %",-8,22,32,"96,91%",14,73,,107,"3,09%","5,41%","-3,86%","25,75","21,37","24,95","20,38","-3,09"
